carat,cut,clarity,depth,table,price,E,F,G,H,I,J,cube
0.5,1,2,64.0,57.0,1155,1,0,0,0,0,0,80.730216
0.5,4,2,63.4,58.0,1155,1,0,0,0,0,0,81.60288
0.5,3,2,61.4,59.0,1155,1,0,0,0,0,0,79.05279
0.5,1,2,63.7,59.0,1155,1,0,0,0,0,0,81.536247
0.53,1,2,63.6,56.0,1156,1,0,0,0,0,0,86.55363
0.46,3,5,61.3,57.0,1156,1,0,0,0,0,0,76.902886
0.5,0,3,61.1,67.0,1156,0,1,0,0,0,0,78.958152
0.5,3,2,59.0,59.0,1156,0,0,0,1,0,0,83.01157199999999
0.58,0,3,65.1,58.0,1156,0,0,0,0,0,0,93.45105
0.38,4,7,59.7,63.0,1157,1,0,0,0,0,0,62.824806
0.5,1,3,63.4,59.0,1157,0,0,0,0,0,0,79.977
0.5,1,3,63.2,56.0,1157,0,0,0,0,0,0,80.45559
0.41,2,6,62.3,56.0,1157,0,1,0,0,0,0,68.08793399999999
0.46,1,4,56.5,61.0,1157,0,1,0,0,0,0,74.06178500000001
0.4,2,7,61.5,56.0,1158,1,0,0,0,0,0,66.52447800000002
0.4,2,7,61.8,56.0,1158,1,0,0,0,0,0,66.472812
0.4,2,7,62.2,56.0,1158,1,0,0,0,0,0,66.41571
0.4,2,7,61.7,56.0,1158,1,0,0,0,0,0,66.106953
0.4,2,7,61.7,55.0,1158,1,0,0,0,0,0,66.107832
0.4,2,7,62.1,55.0,1158,1,0,0,0,0,0,66.55908000000001
0.44,4,4,60.7,58.0,1158,1,0,0,0,0,0,71.163576
0.4,2,1,62.7,57.0,1158,0,0,0,1,0,0,64.66824
0.4,2,7,62.1,56.0,1158,1,0,0,0,0,0,65.13683
0.4,2,7,61.8,55.0,1158,1,0,0,0,0,0,66.61216800000001
0.58,2,3,61.3,56.0,1158,0,0,0,0,1,0,97.34572
0.52,2,3,61.0,56.0,1158,0,0,0,0,0,0,85.55005799999999
0.7,0,0,65.9,57.0,1158,0,1,0,0,0,0,113.8434
0.73,0,0,66.9,54.0,1158,0,1,0,0,0,0,116.44415200000002
0.43,3,7,59.5,59.0,1159,0,0,0,0,0,0,72.574425
0.38,1,6,61.3,61.0,1159,0,0,0,0,0,0,63.61804799999999
0.62,3,3,61.0,62.0,1159,0,0,0,1,0,0,98.42936799999998
0.53,3,2,61.2,60.0,1159,0,0,0,1,0,0,84.12552
0.41,4,7,62.5,54.0,1160,0,0,0,0,0,0,69.1197
0.41,4,4,63.4,55.0,1160,1,0,0,0,0,0,66.47069
0.59,4,3,60.3,56.0,1160,0,0,0,1,0,0,97.898556
0.53,4,3,58.3,62.0,1160,1,0,0,0,0,0,88.34888
0.51,0,2,64.5,56.0,1160,0,0,1,0,0,0,82.38944999999998
0.44,2,6,62.0,54.0,1160,0,0,1,0,0,0,72.990096
0.38,2,6,61.1,57.0,1160,0,1,0,0,0,0,63.398013000000006
0.38,2,6,60.9,57.0,1160,0,1,0,0,0,0,63.66721900000002
0.38,2,6,62.4,54.0,1160,1,0,0,0,0,0,62.70495999999999
0.5,2,2,59.2,62.0,1160,0,0,0,1,0,0,82.53388
0.41,4,6,62.3,54.0,1161,0,1,0,0,0,0,67.57492500000001
0.53,4,2,63.4,54.0,1161,0,0,1,0,0,0,84.60190800000001
0.52,4,2,62.6,59.0,1161,0,0,0,1,0,0,82.805382
0.52,4,2,60.6,61.0,1161,0,0,1,0,0,0,84.253422
0.62,2,3,62.5,55.0,1161,0,0,0,0,1,0,102.32811
0.51,2,2,62.1,54.0,1161,0,0,0,1,0,0,84.27820500000001
0.51,2,2,61.3,57.0,1161,0,0,0,1,0,0,82.31195999999998
0.35,4,7,60.0,56.0,1162,0,0,0,0,0,0,59.123711
0.37,2,7,61.6,55.0,1162,1,0,0,0,0,0,60.96321
0.35,2,7,60.8,56.0,1162,0,0,0,0,0,0,58.77972
0.54,2,3,61.2,56.0,1162,0,1,0,0,0,0,89.87668799999999
0.46,4,6,62.9,57.0,1163,0,0,0,0,1,0,75.34395
0.34,2,1,62.0,56.0,1163,1,0,0,0,0,0,55.91969999999999
0.34,2,1,62.0,56.0,1163,1,0,0,0,0,0,56.497221
0.34,2,1,61.7,56.0,1163,1,0,0,0,0,0,55.147008
0.54,2,3,62.1,56.0,1163,1,0,0,0,0,0,87.33790799999998
0.54,1,3,63.4,56.0,1163,1,0,0,0,0,0,87.06440399999998
0.54,1,3,63.8,54.0,1163,1,0,0,0,0,0,88.37598
0.54,4,3,61.9,58.0,1163,1,0,0,0,0,0,87.84178800000001
0.36,2,6,61.7,55.0,1163,0,0,1,0,0,0,59.62244
0.53,2,5,62.2,56.0,1163,0,0,0,0,1,0,86.23160000000001
0.51,2,5,61.6,55.0,1163,0,0,0,1,0,0,83.912436
0.41,2,5,60.7,55.0,1163,0,0,0,1,0,0,69.012972
0.41,2,5,61.7,56.0,1163,0,0,0,1,0,0,67.402485
0.47,2,2,60.8,56.0,1163,0,0,1,0,0,0,76.7075
0.36,2,1,61.3,57.0,1163,0,0,0,1,0,0,59.670918
0.4,2,7,61.7,55.0,1163,0,1,0,0,0,0,66.107832
0.4,2,7,61.7,56.0,1163,0,1,0,0,0,0,65.328576
0.4,2,7,62.4,56.0,1163,0,1,0,0,0,0,65.99976000000001
0.4,3,7,60.8,59.0,1163,0,1,0,0,0,0,64.705536
0.4,3,7,60.8,59.0,1163,0,1,0,0,0,0,63.93872100000001
0.4,3,7,62.2,59.0,1163,0,1,0,0,0,0,63.598050000000015
0.4,2,7,62.8,57.0,1163,0,1,0,0,0,0,65.02331000000001
0.4,2,7,62.4,57.0,1163,0,1,0,0,0,0,65.22007800000002
0.4,2,7,62.8,56.0,1163,0,1,0,0,0,0,65.66375200000002
0.4,3,7,60.7,58.0,1163,0,1,0,0,0,0,64.07275
0.51,3,2,60.0,61.0,1163,0,0,0,1,0,0,83.60924
0.4,4,6,63.4,57.0,1164,1,0,0,0,0,0,63.78608
0.42,1,6,61.2,64.0,1164,0,1,0,0,0,0,66.576
0.46,4,6,63.5,57.0,1164,0,0,0,0,1,0,73.82185
0.55,2,5,62.6,57.0,1165,0,0,0,0,0,1,87.541025
0.41,4,6,62.0,56.0,1166,0,0,0,1,0,0,68.142789
0.62,3,5,61.2,59.0,1166,0,0,0,0,0,1,100.22664
0.37,0,1,52.3,61.0,1166,0,1,0,0,0,0,62.832288000000005
0.4,2,7,62.4,59.0,1166,1,0,0,0,0,0,65.35914000000001
0.5,2,5,62.0,56.0,1166,0,0,0,0,0,1,82.19033600000002
0.53,2,2,62.1,53.0,1166,0,0,1,0,0,0,89.68064399999999
0.41,1,4,63.9,53.0,1166,1,0,0,0,0,0,67.4215
0.46,0,4,67.3,61.0,1166,0,0,0,0,0,0,72.72287099999998
0.72,1,0,63.6,58.0,1166,0,1,0,0,0,0,115.72704
0.39,3,6,63.0,60.0,1167,0,0,0,0,0,0,62.111913
0.42,4,7,62.1,56.0,1167,1,0,0,0,0,0,68.80164400000001
0.42,4,7,59.8,56.0,1167,1,0,0,0,0,0,70.87752
0.53,4,3,63.1,58.0,1167,1,0,0,0,0,0,86.96701999999999
0.5,4,3,61.9,56.0,1167,0,0,0,0,0,0,82.673816
0.35,3,6,60.8,58.0,1167,0,0,0,0,0,0,56.887739999999994
0.35,2,6,61.5,57.0,1167,0,0,0,0,0,0,57.37914
0.31,3,1,60.2,59.0,1167,0,0,0,0,0,0,51.42006999999999
0.43,1,4,61.4,61.1,1167,0,1,0,0,0,0,70.38611
0.4,4,7,62.6,55.0,1168,0,0,0,0,0,0,65.4428
0.61,1,0,63.4,57.1,1168,1,0,0,0,0,0,99.724122
0.4,2,6,61.4,56.0,1168,0,1,0,0,0,0,67.454478
0.4,2,6,61.8,58.0,1168,0,1,0,0,0,0,65.828896
0.4,2,6,62.3,54.0,1168,0,1,0,0,0,0,67.43385
0.4,2,6,61.9,55.0,1168,0,1,0,0,0,0,66.97975000000001
0.4,2,6,61.7,55.0,1168,0,1,0,0,0,0,67.402485
0.31,2,1,61.4,56.0,1168,0,1,0,0,0,0,52.15158
0.31,2,1,61.0,56.0,1168,0,1,0,0,0,0,51.766344000000004
0.31,2,1,61.2,57.0,1168,0,1,0,0,0,0,50.871509999999994
0.31,2,1,61.4,56.0,1168,0,1,0,0,0,0,52.82332
0.46,1,4,59.9,61.9,1168,0,1,0,0,0,0,76.45761199999998
0.46,1,4,61.6,62.2,1168,0,1,0,0,0,0,73.568
0.41,4,6,63.7,54.0,1169,0,1,0,0,0,0,67.199454
0.5,1,2,63.5,57.0,1169,0,0,0,0,0,0,82.76849
0.43,2,7,62.2,55.0,1169,0,1,0,0,0,0,70.51075499999999
0.43,3,7,61.6,60.0,1169,0,1,0,0,0,0,69.80709600000002
0.43,2,7,61.9,56.0,1169,0,1,0,0,0,0,70.42020000000001
0.43,2,7,61.9,56.0,1169,0,1,0,0,0,0,69.753112
0.43,2,7,61.8,57.0,1169,0,1,0,0,0,0,70.04224500000001
0.51,2,3,60.5,55.0,1169,0,1,0,0,0,0,84.57809800000001
0.41,1,6,60.4,61.0,1169,1,0,0,0,0,0,66.168284
0.43,2,6,62.3,54.0,1169,0,0,0,1,0,0,70.89147999999999
0.63,3,3,58.9,59.0,1169,1,0,0,0,0,0,104.54303999999999
0.6,3,2,62.4,58.0,1170,0,0,0,1,0,0,96.60060000000001
0.5,4,2,62.8,55.0,1170,0,0,1,0,0,0,80.84165700000001
0.51,4,2,62.0,57.0,1170,0,0,0,1,0,0,84.60167100000001
0.51,1,2,63.6,59.0,1170,1,0,0,0,0,0,84.103272
0.52,2,3,61.5,56.0,1170,0,0,1,0,0,0,84.99663000000001
0.54,2,2,60.0,59.0,1170,0,0,0,0,1,0,89.325882
0.54,2,2,62.4,55.0,1170,0,0,0,0,1,0,88.217025
0.52,1,3,61.5,60.5,1170,0,1,0,0,0,0,83.32161600000002
0.39,2,4,61.9,57.0,1170,0,0,0,0,0,0,64.281609
0.32,2,1,62.6,55.0,1170,1,0,0,0,0,0,53.118449999999996
0.38,2,4,62.4,56.0,1170,0,0,0,0,0,0,63.19123199999999
0.32,2,1,61.9,56.0,1170,1,0,0,0,0,0,53.09304
0.32,3,1,61.6,58.0,1170,1,0,0,0,0,0,51.91614
0.39,2,4,62.0,57.0,1170,0,0,0,0,0,0,64.007487
0.51,2,3,63.0,56.0,1170,1,0,0,0,0,0,85.003264
0.39,3,6,59.9,59.0,1170,0,0,1,0,0,0,63.8077
0.39,2,6,62.3,57.0,1170,0,0,1,0,0,0,63.46128
0.39,3,6,60.4,59.0,1170,0,0,1,0,0,0,64.12119999999999
0.39,2,4,60.3,56.0,1170,0,0,0,0,0,0,64.254762
0.52,4,2,63.5,58.0,1170,0,0,1,0,0,0,85.19549999999998
0.48,3,2,61.1,61.0,1170,0,1,0,0,0,0,77.5175
0.5,4,2,60.8,63.0,1171,0,0,1,0,0,0,80.47228000000001
0.57,4,3,60.5,56.0,1171,0,0,1,0,0,0,96.531712
0.32,4,1,62.0,56.0,1171,0,0,0,0,0,0,53.092220999999995
0.53,2,3,61.6,55.0,1171,0,0,1,0,0,0,87.906
0.46,4,5,61.3,56.0,1172,0,0,1,0,0,0,76.194
0.4,2,7,61.5,57.0,1172,0,0,1,0,0,0,65.882208
0.55,4,5,61.7,54.0,1172,0,0,0,0,0,1,92.655408
0.56,1,3,63.5,57.0,1172,1,0,0,0,0,0,90.637328
0.51,1,2,63.7,55.0,1172,0,0,1,0,0,0,83.77668
0.4,2,5,61.7,56.0,1172,0,0,0,0,0,0,65.328576
0.41,1,7,58.6,60.0,1172,0,1,0,0,0,0,66.802764
0.5,3,2,62.9,58.0,1172,0,0,0,1,0,0,79.791264
0.5,3,3,61.4,61.0,1172,0,1,0,0,0,0,82.150564
0.52,4,3,62.7,56.0,1173,1,0,0,0,0,0,82.48383
0.57,4,2,61.8,57.0,1173,0,0,0,0,1,0,93.28926599999998
0.4,4,1,62.3,59.0,1173,0,0,1,0,0,0,64.09108
0.4,4,1,61.8,58.0,1173,0,0,1,0,0,0,64.55456700000002
0.58,4,3,63.0,56.0,1173,0,1,0,0,0,0,93.81525599999999
0.46,3,5,61.5,60.0,1173,1,0,0,0,0,0,73.642635
0.46,3,5,58.5,61.0,1173,1,0,0,0,0,0,76.49235
0.38,2,6,62.0,57.0,1173,0,0,0,0,0,0,62.133120000000005
0.53,2,5,61.9,54.0,1173,0,0,0,0,1,0,88.012009
0.56,2,3,61.9,54.0,1173,0,0,1,0,0,0,92.937894
0.55,2,3,62.1,56.0,1173,0,0,1,0,0,0,90.6444
0.54,2,3,61.0,56.0,1173,0,1,0,0,0,0,88.979916
0.57,2,2,62.5,55.0,1173,0,0,0,0,1,0,92.97657600000002
0.53,3,3,60.8,58.0,1173,0,0,1,0,0,0,85.44608400000001
0.5,2,2,62.2,56.0,1173,0,0,1,0,0,0,82.611468
0.49,4,2,58.6,60.0,1174,0,0,0,0,0,0,80.98583999999998
0.53,4,3,63.0,57.0,1174,1,0,0,0,0,0,85.765392
0.34,2,7,61.3,56.0,1174,0,0,0,0,0,0,55.888895999999995
0.34,2,6,61.6,56.0,1174,0,1,0,0,0,0,56.6703
0.34,2,6,61.1,56.0,1174,0,1,0,0,0,0,56.2626
0.33,2,6,61.2,55.0,1174,1,0,0,0,0,0,55.56320000000001
0.61,0,5,58.2,56.0,1174,0,0,0,0,0,1,103.04620200000001
0.52,4,3,62.4,59.0,1175,1,0,0,0,0,0,84.971268
0.56,4,2,61.8,56.0,1175,0,0,0,0,1,0,89.91449999999999
0.52,4,2,59.3,59.0,1175,0,0,0,1,0,0,86.48640000000002
0.55,2,3,62.4,56.0,1175,0,1,0,0,0,0,89.78504399999998
0.55,2,3,62.3,57.0,1175,0,1,0,0,0,0,89.95573799999998
0.55,2,3,61.2,56.0,1175,0,1,0,0,0,0,89.08677400000002
0.55,1,2,63.6,55.0,1175,0,0,0,1,0,0,89.672534
0.55,3,3,60.6,58.0,1175,0,1,0,0,0,0,89.998128
0.64,2,3,62.2,53.0,1175,0,0,1,0,0,0,106.26828
0.51,2,2,61.5,54.0,1175,0,0,1,0,0,0,85.924883
0.5,1,3,61.9,63.0,1175,0,0,0,0,0,0,80.138955
0.5,0,5,65.1,59.0,1175,0,0,0,1,0,0,83.31593599999998
0.73,0,0,66.1,58.0,1175,0,0,0,0,1,0,113.9512
0.5,4,5,61.7,58.0,1176,0,0,0,0,1,0,82.09026
0.42,2,6,61.8,56.0,1176,1,0,0,0,0,0,69.232254
0.52,2,3,61.4,56.0,1176,0,1,0,0,0,0,86.091082
0.38,2,7,61.6,55.0,1176,1,0,0,0,0,0,63.702535999999995
0.33,2,6,61.0,55.0,1176,0,0,0,0,0,0,55.36005599999999
0.57,4,2,63.3,56.0,1176,0,0,0,0,1,0,93.11352199999999
0.38,2,7,62.2,56.0,1176,1,0,0,0,0,0,61.12239
0.38,2,7,61.9,57.0,1176,1,0,0,0,0,0,61.78966500000001
0.38,2,7,61.6,55.0,1176,1,0,0,0,0,0,61.706788
0.57,3,5,60.2,62.0,1176,0,0,0,0,0,1,92.96586
0.57,3,3,61.7,59.0,1176,0,1,0,0,0,0,93.28926599999998
0.57,3,3,61.4,56.0,1176,0,1,0,0,0,0,93.34945599999999
0.56,3,2,61.7,58.0,1176,0,0,1,0,0,0,91.85397299999998
0.42,3,4,62.7,61.0,1176,0,1,0,0,0,0,67.377204
0.56,0,2,61.6,61.0,1176,0,1,0,0,0,0,91.37714799999999
0.5,0,2,65.0,58.0,1176,1,0,0,0,0,0,78.33042000000002
0.38,2,7,62.0,57.0,1176,1,0,0,0,0,0,60.912852
0.51,3,3,61.8,58.0,1177,1,0,0,0,0,0,81.77022000000001
0.51,2,3,62.7,53.0,1177,1,0,0,0,0,0,83.39456000000001
0.42,2,4,60.6,57.0,1177,1,0,0,0,0,0,69.155856
0.44,2,1,61.9,54.0,1177,0,0,0,1,0,0,73.97775
0.44,2,1,61.4,55.0,1177,0,0,0,1,0,0,73.79262
0.41,2,5,59.7,57.0,1177,0,0,0,0,0,0,68.35531999999999
0.41,2,5,61.7,55.0,1177,0,0,0,0,0,0,67.4016
0.47,4,5,57.2,60.0,1178,0,0,0,1,0,0,80.153766
0.45,2,6,61.8,57.0,1178,0,0,0,1,0,0,74.27969999999999
0.5,2,2,62.0,56.0,1178,0,0,0,1,0,0,82.35212800000001
0.54,2,2,62.1,56.0,1178,0,0,0,1,0,0,88.27963199999999
0.47,2,1,62.2,55.0,1178,0,0,0,0,1,0,77.749689
0.5,4,5,61.8,63.0,1178,0,0,0,1,0,0,80.29702
0.5,3,3,58.5,60.0,1178,0,0,0,0,0,0,82.20129600000001
0.55,4,5,62.9,54.0,1179,0,0,0,0,0,1,91.576777
0.46,4,4,61.4,59.7,1179,0,0,1,0,0,0,74.88298999999999
0.56,4,2,61.2,57.0,1179,0,0,0,1,0,0,90.83923200000001
0.42,2,6,61.1,56.0,1179,0,0,1,0,0,0,68.81996000000001
0.42,1,6,63.6,55.0,1179,0,0,1,0,0,0,68.79615
0.42,3,6,60.2,59.0,1179,0,0,1,0,0,0,67.886808
0.42,2,6,61.6,55.0,1179,0,0,1,0,0,0,69.66346
0.42,2,6,61.4,56.0,1179,0,0,1,0,0,0,68.767608
0.42,2,4,62.1,56.0,1179,0,0,0,0,0,0,68.65800800000001
0.42,3,6,59.8,58.0,1179,0,0,1,0,0,0,68.87388
0.42,3,6,59.3,59.0,1179,0,0,1,0,0,0,70.15428
0.42,2,6,60.6,56.0,1179,0,0,1,0,0,0,69.96456
0.39,2,6,60.4,56.0,1179,1,0,0,0,0,0,65.528064
0.42,2,6,61.7,55.0,1179,0,0,1,0,0,0,68.711544
0.29,4,4,60.4,58.0,499,1,0,0,0,0,0,48.18424000000001
0.3,4,2,60.9,58.0,499,1,0,0,0,0,0,49.08184899999999
0.3,2,2,62.3,53.9,499,0,1,0,0,0,0,49.437424
0.3,2,2,62.2,54.2,499,0,1,0,0,0,0,50.317525999999994
0.3,2,2,62.0,55.1,499,0,1,0,0,0,0,49.482576
0.3,2,2,62.1,58.0,499,1,0,0,0,0,0,48.72667799999999
0.3,2,2,61.1,57.0,499,1,0,0,0,0,0,49.26768
0.3,2,2,62.4,57.0,499,1,0,0,0,0,0,48.90986099999999
0.3,2,2,61.6,54.0,499,1,0,0,0,0,0,50.17464
0.3,2,2,62.3,56.0,499,1,0,0,0,0,0,49.66790400000001
0.3,2,2,62.3,57.0,499,1,0,0,0,0,0,49.552932
0.3,2,2,61.7,58.0,499,1,0,0,0,0,0,48.88455
0.3,2,2,62.1,56.0,499,1,0,0,0,0,0,50.549403999999996
0.3,2,2,62.2,55.0,499,1,0,0,0,0,0,49.78287600000001
0.24,1,6,63.8,56.0,499,1,0,0,0,0,0,39.77413
0.26,1,4,63.1,57.0,499,0,1,0,0,0,0,42.093568000000005
0.32,2,2,62.3,57.0,499,0,0,0,0,0,1,52.484796
0.23,4,6,60.8,56.0,499,1,0,0,0,0,0,37.886646000000006
0.23,4,7,59.6,61.0,499,0,0,0,0,0,0,38.43048300000001
0.25,4,7,62.1,56.0,500,0,0,0,0,1,0,40.966964999999995
0.31,2,5,60.8,56.0,500,0,0,1,0,0,0,52.12064
0.27,2,4,62.3,54.0,500,0,0,0,1,0,0,45.31904000000001
0.27,2,4,62.2,55.0,500,0,0,0,1,0,0,44.92873
0.23,3,7,59.2,61.0,500,0,0,0,1,0,0,38.4608
0.31,4,5,62.1,54.0,500,0,1,0,0,0,0,51.632546
0.31,4,5,62.7,57.0,500,0,1,0,0,0,0,51.113152
0.3,1,2,63.6,55.0,500,0,1,0,0,0,0,50.77877600000001
0.3,1,2,63.5,57.0,500,0,1,0,0,0,0,48.88296
0.3,1,2,63.5,59.0,500,0,1,0,0,0,0,47.210406
0.3,1,2,63.5,57.0,500,0,1,0,0,0,0,48.244074
0.42,3,4,60.8,59.0,1179,0,0,0,0,0,0,68.06829499999999
0.42,2,4,61.1,57.0,1179,0,0,0,0,0,0,68.67717999999999
0.42,2,4,61.5,54.0,1179,0,0,0,0,0,0,68.62345599999999
0.42,2,6,61.6,55.0,1179,0,0,1,0,0,0,69.805606
0.42,3,4,60.8,60.0,1179,0,0,0,0,0,0,69.53386
0.42,2,6,61.1,56.0,1179,0,0,1,0,0,0,69.48126400000001
0.42,2,6,60.0,57.0,1179,0,0,1,0,0,0,68.45018400000001
0.42,2,6,61.2,57.0,1179,0,0,1,0,0,0,67.73642400000001
0.42,3,6,62.7,58.0,1179,0,0,1,0,0,0,67.88675400000001
0.45,4,4,62.1,59.0,1179,0,1,0,0,0,0,69.98549999999999
0.42,2,6,61.2,56.0,1179,0,0,1,0,0,0,70.00587000000002
0.42,2,6,62.0,56.0,1179,0,0,1,0,0,0,69.608396
0.51,3,5,62.9,55.0,1179,0,0,0,0,1,0,83.49081600000001
0.46,1,4,59.5,61.4,1179,0,0,1,0,0,0,73.26
0.37,2,6,61.5,56.0,1179,1,0,0,0,0,0,60.485184
0.49,3,2,58.7,60.0,1179,0,1,0,0,0,0,81.41120000000001
0.57,4,2,62.5,58.0,1180,0,0,0,0,1,0,90.23083199999998
0.51,4,3,58.3,61.9,1180,1,0,0,0,0,0,82.04352000000002
0.51,1,3,63.9,55.0,1180,0,0,0,0,0,0,83.28096
0.45,1,6,56.8,64.0,1180,0,0,0,1,0,0,72.498712
0.51,1,3,63.8,56.0,1180,0,0,0,0,0,0,83.612412
0.41,2,4,61.5,55.0,1180,0,1,0,0,0,0,68.62464
0.41,2,4,61.7,56.0,1180,0,1,0,0,0,0,67.033176
0.4,2,4,59.2,62.0,1180,1,0,0,0,0,0,66.07440000000001
0.5,2,3,60.7,56.0,1180,0,0,1,0,0,0,83.174742
0.59,1,3,63.9,57.0,1180,0,0,0,0,1,0,93.77025
0.41,3,7,61.9,59.0,1181,0,0,0,0,0,0,66.97975000000001
0.41,2,7,61.1,56.0,1181,0,0,0,0,0,0,67.365974
0.41,2,7,62.5,57.0,1181,0,0,0,0,0,0,66.36319999999999
0.41,3,7,62.2,58.0,1181,0,0,0,0,0,0,68.37312
0.5,0,2,64.7,57.0,1181,0,1,0,0,0,0,79.12842600000002
0.5,4,3,63.1,58.0,1181,1,0,0,0,0,0,82.2544
0.5,4,3,63.3,56.0,1181,1,0,0,0,0,0,82.511445
0.5,2,3,62.8,55.0,1181,1,0,0,0,0,0,81.57972000000001
0.5,1,3,63.7,55.0,1181,1,0,0,0,0,0,82.27872800000002
0.5,3,3,61.5,58.0,1181,1,0,0,0,0,0,79.624397
0.5,2,3,63.0,57.0,1181,1,0,0,0,0,0,81.834984
0.45,2,7,61.8,57.0,1181,0,0,1,0,0,0,73.58624
0.45,3,7,61.4,61.0,1181,0,0,1,0,0,0,73.10061
0.42,3,4,59.5,59.0,1181,1,0,0,0,0,0,68.77872
0.42,2,4,61.6,57.0,1181,1,0,0,0,0,0,68.99904000000001
0.42,3,4,62.1,55.0,1181,1,0,0,0,0,0,69.98549999999999
0.42,3,4,62.2,59.0,1181,1,0,0,0,0,0,67.71718800000001
0.63,3,2,61.9,59.0,1181,0,0,0,0,0,1,101.802717
0.5,3,3,59.4,60.0,1181,1,0,0,0,0,0,82.801488
0.5,3,3,61.8,59.0,1181,1,0,0,0,0,0,79.56655200000002
0.42,4,7,58.5,63.0,1181,0,0,1,0,0,0,68.38832000000001
0.5,4,2,63.1,59.0,1181,0,0,0,1,0,0,78.43247999999998
0.6,2,3,61.9,55.0,1182,0,0,0,0,1,0,99.91308599999999
0.49,1,4,59.5,62.0,1182,0,1,0,0,0,0,81.30358799999999
0.39,4,1,59.9,59.0,1183,0,1,0,0,0,0,66.62937600000001
0.43,2,6,61.8,55.0,1183,0,0,1,0,0,0,72.06626000000001
0.39,2,6,62.1,54.0,1183,1,0,0,0,0,0,63.871590000000005
0.39,2,6,60.8,58.0,1183,1,0,0,0,0,0,64.705536
0.55,2,3,61.7,55.0,1183,0,1,0,0,0,0,90.2616
0.55,2,3,61.4,55.0,1183,0,1,0,0,0,0,90.325692
0.4,4,7,59.8,60.0,1184,1,0,0,0,0,0,66.90816
0.41,4,6,61.2,62.0,1184,1,0,0,0,0,0,66.438176
0.58,2,2,61.6,57.0,1184,0,0,0,1,0,0,94.80635999999998
0.55,3,3,61.9,58.0,1185,1,0,0,0,0,0,88.01104000000001
0.42,4,7,62.8,59.0,1185,0,0,0,0,0,0,67.094104
0.42,2,7,61.7,55.0,1185,0,0,0,0,0,0,68.713029
0.5,2,3,61.1,58.0,1185,1,0,0,0,0,0,81.468504
0.44,2,1,61.5,56.0,1185,0,0,0,1,0,0,72.80525399999999
0.41,4,6,62.7,59.0,1186,0,1,0,0,0,0,67.88795
0.51,1,2,64.0,57.0,1186,0,1,0,0,0,0,81.62893199999999
0.41,2,7,61.4,53.9,1186,1,0,0,0,0,0,67.96770500000001
0.4,2,6,62.2,56.0,1186,0,1,0,0,0,0,65.63667600000001
0.55,3,3,60.3,58.0,1186,0,0,1,0,0,0,91.81991000000001
0.25,3,3,59.0,60.0,1186,0,0,1,0,0,0,87.80428800000001
0.25,3,3,58.8,60.0,1186,0,0,1,0,0,0,87.80428800000001
0.44,4,6,62.1,60.0,1187,0,1,0,0,0,0,72.152784
0.5,4,2,63.3,59.0,1187,0,0,1,0,0,0,79.40786599999998
0.5,4,2,64.1,57.0,1187,0,0,1,0,0,0,82.79107200000001
0.5,4,2,62.9,59.0,1187,0,0,1,0,0,0,81.25790400000001
0.41,2,7,62.2,54.0,1187,1,0,0,0,0,0,67.71718800000001
0.41,2,7,61.5,55.0,1187,1,0,0,0,0,0,68.481672
0.41,2,7,61.1,56.0,1187,1,0,0,0,0,0,68.676
0.41,2,7,61.0,56.0,1187,1,0,0,0,0,0,67.647254
0.41,3,7,60.9,60.0,1187,1,0,0,0,0,0,67.92970600000001
0.41,2,1,61.8,55.0,1187,0,0,0,1,0,0,67.26118000000001
0.41,2,1,62.1,56.0,1187,0,0,0,1,0,0,66.55908000000001
0.41,2,7,60.0,57.0,1187,1,0,0,0,0,0,67.65264999999998
0.41,2,7,62.3,56.0,1187,1,0,0,0,0,0,67.43385
0.41,2,7,61.6,56.0,1187,1,0,0,0,0,0,67.6848
0.41,4,7,62.8,54.0,1187,1,0,0,0,0,0,67.092912
0.41,2,7,61.9,56.0,1187,1,0,0,0,0,0,66.97975000000001
0.41,3,7,61.8,59.0,1187,1,0,0,0,0,0,66.61216800000001
0.41,2,7,62.0,56.0,1187,1,0,0,0,0,0,66.053568
0.41,2,7,60.9,56.0,1187,1,0,0,0,0,0,66.48622499999999
0.41,2,7,61.4,56.0,1187,1,0,0,0,0,0,67.454478
0.41,2,7,61.8,57.0,1187,1,0,0,0,0,0,67.26
0.41,4,1,62.9,54.0,1187,0,0,0,1,0,0,66.30643800000001
0.41,2,7,61.4,57.0,1187,1,0,0,0,0,0,66.805172
0.54,2,2,61.7,55.0,1187,0,0,1,0,0,0,89.471952
0.31,2,1,60.4,56.0,1188,1,0,0,0,0,0,51.613043999999995
0.5,2,5,61.6,56.0,1188,0,0,0,0,0,1,82.25028
0.51,2,3,62.0,56.0,1188,0,0,1,0,0,0,84.441852
0.44,2,2,60.9,56.0,1188,0,0,1,0,0,0,72.08052800000002
0.66,3,2,61.0,61.0,1188,0,0,0,0,0,1,108.13966799999999
0.5,0,5,65.0,58.0,1188,1,0,0,0,0,0,78.334272
0.5,4,0,63.3,59.0,1188,0,1,0,0,0,0,79.566049
0.5,1,2,63.6,56.0,1188,1,0,0,0,0,0,80.22850000000001
0.53,4,2,61.7,55.0,1189,0,0,0,1,0,0,87.73856
0.4,4,7,62.1,59.0,1189,1,0,0,0,0,0,63.871590000000005
0.39,2,1,62.1,53.7,1189,0,0,1,0,0,0,64.007487
